Feature,Importance
"cat__Lat Long_37.890274, -122.295192",2.5866899402732286e-05
"cat__Lat Long_33.734933, -117.044145",2.5860310384085804e-05
cat__City_Ocotillo,2.5859311930266713e-05
cat__City_Buttonwillow,2.5853440725252908e-05
cat__City_Old Station,2.5851673856673078e-05
"cat__Lat Long_38.618347, -122.908422",2.58105224299635e-05
cat__City_Prather,2.5774006083840277e-05
"cat__Lat Long_33.975332, -118.355252",2.5773544528347406e-05
"cat__Lat Long_37.515556, -122.502311",2.5729902724000966e-05
"cat__Lat Long_39.24124, -120.054765",2.571422459464069e-05
cat__City_Caspar,2.5686256942809532e-05
"cat__Lat Long_32.912664, -116.635387",2.5658742389572875e-05
"cat__Lat Long_33.765893, -117.881533",2.563447060193594e-05
"cat__Lat Long_38.911299, -123.609588",2.548901785091644e-05
"cat__Lat Long_38.392559, -121.225093",2.545660430144698e-05
"cat__Lat Long_37.863843, -122.275684",2.5426767247949344e-05
cat__City_Los Banos,2.5418355075267094e-05
cat__City_Le Grand,2.540596823333536e-05
"cat__Lat Long_38.556306, -121.495817",2.5356218873057844e-05
"cat__Lat Long_34.103578, -117.04054",2.5318263752835477e-05
"cat__Lat Long_37.3511, -122.037311",2.525636917459681e-05
cat__City_Pacoima,2.5242329568532495e-05
cat__City_Yosemite National Park,2.5240853067928386e-05
"cat__Lat Long_33.712036, -117.950113",2.5223122956656377e-05
cat__City_Fall River Mills,2.518051711763977e-05
"cat__Lat Long_41.280341, -120.150381",2.515360395862688e-05
cat__City_Knights Landing,2.5142897238037896e-05
"cat__Lat Long_36.186867, -120.387793",2.5095242379360268e-05
"cat__Lat Long_35.186644, -120.728305",2.509236733209002e-05
cat__City_Citrus Heights,2.507868861031224e-05
cat__City_San Quentin,2.5074494395942064e-05
"cat__Lat Long_36.78724, -119.827813",2.5014349910862663e-05
"cat__Lat Long_36.413433, -118.854708",2.501039258679766e-05
cat__City_Simi Valley,2.4992592809815563e-05
"cat__Lat Long_34.114772, -118.089431",2.4971238236594838e-05
"cat__Lat Long_34.13946, -118.166649",2.4942416565570557e-05
cat__City_Berry Creek,2.4919266011204434e-05
cat__City_Stevinson,2.4916498703090186e-05
cat__City_South San Francisco,2.4912419532336335e-05
"cat__Lat Long_37.161544, -121.649371",2.48833341031731e-05
"cat__Lat Long_41.212695, -122.392067",2.4881718891468877e-05
cat__City_Dillon Beach,2.4865825888151223e-05
"cat__Lat Long_36.385818, -119.224243",2.4863877182106125e-05
"cat__Lat Long_37.420273, -120.66527",2.4854838955653845e-05
cat__City_Crestline,2.4843308623044837e-05
"cat__Lat Long_40.665952, -124.240051",2.48323325445385e-05
"cat__Lat Long_41.5837, -122.935922",2.4816946912316228e-05
"cat__Lat Long_37.942551, -122.491642",2.4816635953646583e-05
"cat__Lat Long_34.370378, -118.504118",2.4780955776239755e-05
"cat__Lat Long_35.303926, -120.256567",2.4731407848555825e-05
"cat__Lat Long_37.704267, -119.607001",2.472947248254656e-05
"cat__Lat Long_34.059722, -117.39104",2.4727078632203473e-05
cat__City_Huntington Park,2.4714186392058923e-05
"cat__Lat Long_32.858595, -115.662709",2.470693843252006e-05
cat__City_Salyer,2.4698159416356173e-05
cat__City_Folsom,2.4692747135861144e-05
"cat__Lat Long_38.060264, -122.830646",2.46602436534832e-05
"cat__Lat Long_41.162295, -124.027381",2.457142709359897e-05
cat__City_National City,2.4535573856445098e-05
cat__City_Butte City,2.4518397946592594e-05
cat__City_El Segundo,2.4482785011960377e-05
cat__City_Westmorland,2.4470780744337848e-05
"cat__Lat Long_38.432145, -120.77069",2.4465521961798724e-05
"cat__Lat Long_33.351059, -117.420557",2.4442623878701485e-05
"cat__Lat Long_36.974575, -121.991149",2.442730385995886e-05
"cat__Lat Long_36.008958, -118.891593",2.43794130389449e-05
cat__City_Armona,2.4336179891250806e-05
cat__City_Montrose,2.4327310335710847e-05
"cat__Lat Long_35.358953, -118.527064",2.4265237318714487e-05
cat__City_Jacumba,2.425569090909941e-05
"cat__Lat Long_35.989792, -121.055933",2.425173725924734e-05
"cat__Lat Long_38.113533, -122.11926",2.4237077316146204e-05
"cat__Lat Long_33.716136, -117.752574",2.4232534527346767e-05
"cat__Lat Long_39.607831, -121.777959",2.4228190451356792e-05
"cat__Lat Long_37.971751, -122.611873",2.4211540034540885e-05
cat__City_Crescent City,2.414385320364072e-05
cat__City_Deer Park,2.4126454024040917e-05
cat__City_Turlock,2.410862460421518e-05
cat__City_Warner Springs,2.4103460306816368e-05
"cat__Lat Long_37.787186, -122.14633",2.4082735570884416e-05
"cat__Lat Long_37.499411, -122.196318",2.407301944138482e-05
"cat__Lat Long_33.000269, -117.072093",2.4042196998904038e-05
cat__City_Burney,2.4030289216492266e-05
cat__City_Mammoth Lakes,2.4012393536758577e-05
cat__City_Calpine,2.4007992798667525e-05
"cat__Lat Long_33.902045, -118.008961",2.3986499930841798e-05
"cat__Lat Long_37.343827, -121.883119",2.3950029288027562e-05
cat__City_Montclair,2.3870843607705133e-05
cat__City_Bodega Bay,2.384683723720779e-05
cat__City_Belmont,2.381406145742013e-05
cat__City_Mentone,2.3804051046954293e-05
cat__City_Randsburg,2.3791811784627275e-05
cat__City_Bell,2.3765531184176577e-05
cat__City_Tahoma,2.3725492682332385e-05
cat__City_Milpitas,2.3717157326211266e-05
cat__City_Fallbrook,2.367560394416615e-05
"cat__Lat Long_36.220761, -120.980777",2.3675559876827604e-05
cat__City_Terra Bella,2.367363900074455e-05
"cat__Lat Long_38.358464, -120.579304",2.3629695251538104e-05
"cat__Lat Long_40.021787, -122.127576",2.3628924521546675e-05
"cat__Lat Long_33.362575, -117.299644",2.3618600981083915e-05
"cat__Lat Long_39.292334, -121.320597",2.3597350673465453e-05
"cat__Lat Long_36.545322, -119.642281",2.3593500090092356e-05
"cat__Lat Long_35.603913, -117.67828",2.3568721491979275e-05
cat__City_Covelo,2.3558898198115626e-05
"cat__Lat Long_35.140938, -119.051348",2.3538065467211978e-05
cat__City_Ceres,2.3537605789850658e-05
"cat__Lat Long_37.349546, -122.134356",2.352019490831347e-05
cat__City_Benicia,2.3516816550889435e-05
"cat__Lat Long_39.783747, -120.661032",2.350521228112108e-05
"cat__Lat Long_41.505916, -120.152505",2.3483148747221492e-05
cat__City_San Ysidro,2.3474223443973582e-05
"cat__Lat Long_41.750354, -120.403885",2.3450684470301703e-05
"cat__Lat Long_37.789168, -122.395009",2.3446001579766742e-05
cat__City_Newbury Park,2.3421621195568788e-05
cat__City_Pinon Hills,2.3417058780458145e-05
"cat__Lat Long_34.04597, -117.011825",2.3385140965214118e-05
cat__City_Montara,2.336828905680486e-05
cat__City_Three Rivers,2.3362367323001938e-05
cat__City_Litchfield,2.3349783237497936e-05
"cat__Lat Long_32.847336, -116.997605",2.3330149183721168e-05
cat__City_Saratoga,2.3297876789058005e-05
"cat__Lat Long_37.885629, -122.46858",2.3294479081265596e-05
cat__City_Whitethorn,2.3232871829642104e-05
cat__City_Union City,2.3213594743114176e-05
"cat__Lat Long_38.7904, -121.236973",2.3208561296248208e-05
"cat__Lat Long_39.117537, -122.284654",2.3172206452978934e-05
"cat__Lat Long_33.890046, -117.455583",2.3169035417705442e-05
cat__City_Sultana,2.3090806751048186e-05
"cat__Lat Long_37.257772, -122.051824",2.2988390773755925e-05
"cat__Lat Long_37.74441, -122.486764",2.2972812398837644e-05
cat__City_Los Molinos,2.2894017120818934e-05
cat__City_Hilmar,2.289253261193058e-05
"cat__Lat Long_33.902211, -117.914922",2.2805155552455505e-05
"cat__Lat Long_37.84771, -120.486589",2.2804646420578426e-05
"cat__Lat Long_34.239636, -118.245259",2.2801382532761805e-05
cat__City_Fellows,2.2772154329471357e-05
"cat__Lat Long_37.5923, -120.853288",2.276639126807816e-05
cat__City_Pioneertown,2.2760388368631216e-05
"cat__Lat Long_39.182916, -123.552571",2.2754183690089296e-05
cat__City_Clipper Mills,2.2746377307843605e-05
"cat__Lat Long_33.945318, -117.992066",2.2745226500964045e-05
"cat__Lat Long_35.38381, -119.730885",2.2699996673585155e-05
"cat__Lat Long_37.924838, -122.289145",2.2669592224029415e-05
cat__City_La Mirada,2.2661930554693836e-05
cat__City_Diamond Springs,2.2633763857629525e-05
"cat__Lat Long_38.394091, -122.739814",2.263329563448881e-05
cat__City_Petrolia,2.2628125319663285e-05
"cat__Lat Long_34.165783, -118.399795",2.2589264259981366e-05
"cat__Lat Long_32.825086, -117.199424",2.2547917108741278e-05
cat__City_West Hills,2.253771873564577e-05
"cat__Lat Long_38.494832, -121.529447",2.2535565324198837e-05
cat__City_Oak Park,2.252991222513314e-05
"cat__Lat Long_32.649787, -116.2237",2.2498144503627936e-05
cat__City_Canby,2.2495930054418314e-05
"cat__Lat Long_37.305622, -122.000887",2.2485917906611802e-05
cat__City_Rio Nido,2.2483080338583145e-05
cat__City_Hume,2.2433773930655033e-05
"cat__Lat Long_35.861928, -118.636698",2.2370623670057087e-05
"cat__Lat Long_33.755039, -116.741796",2.232789544778007e-05
cat__City_Cottonwood,2.2311276792693096e-05
"cat__Lat Long_40.497441, -121.827524",2.2285613329444277e-05
"cat__Lat Long_39.333737, -120.858667",2.22527648651882e-05
cat__City_Rosamond,2.224105307901083e-05
cat__City_Cressey,2.2225951122995977e-05
"cat__Lat Long_34.201108, -116.593456",2.217991830871193e-05
cat__City_Chino Hills,2.2176917566226493e-05
"cat__Lat Long_39.440687, -121.263583",2.217597645453337e-05
cat__City_Soulsbyville,2.2172662719833865e-05
"cat__Lat Long_37.791222, -122.402241",2.2142772115787582e-05
cat__City_San Gregorio,2.21342852667534e-05
"cat__Lat Long_33.914775, -118.348083",2.2127518418694332e-05
cat__City_Jolon,2.2112872818678604e-05
cat__City_Winters,2.210568091288521e-05
cat__City_Daggett,2.210473720560796e-05
"cat__Lat Long_34.15136, -118.364786",2.2084908534586238e-05
"cat__Lat Long_33.954017, -118.402447",2.2084158749457306e-05
cat__City_Sanger,2.208400542663277e-05
cat__City_Westley,2.208333490829397e-05
"cat__Lat Long_33.897253, -117.792202",2.205771160168532e-05
"cat__Lat Long_33.001813, -117.263628",2.2034953181991564e-05
"cat__Lat Long_33.606899, -117.717854",2.200881461461313e-05
"cat__Lat Long_37.855717, -121.994813",2.1961047360784686e-05
"cat__Lat Long_38.683605, -120.811852",2.196006623900752e-05
"cat__Lat Long_36.525703, -120.952122",2.194970802558903e-05
cat__City_Nubieber,2.191071616738998e-05
"cat__Lat Long_34.757783, -117.33997",2.1903876469924108e-05
"cat__Lat Long_33.653338, -117.178271",2.189275246596381e-05
"cat__Lat Long_37.222842, -121.988727",2.1885413270152547e-05
cat__City_Caliente,2.1861328026085976e-05
"cat__Lat Long_36.739385, -119.753649",2.185035798510094e-05
"cat__Lat Long_34.093781, -118.381061",2.184539094867379e-05
"cat__Lat Long_37.924014, -122.511694",2.184099313460862e-05
"cat__Lat Long_34.567058, -117.362329",2.1820679257426694e-05
cat__City_Ballico,2.178732790601431e-05
"cat__Lat Long_34.085807, -118.206617",2.1775398163608025e-05
"cat__Lat Long_34.089927, -118.095645",2.171606329223801e-05
cat__City_Byron,2.1706485053733485e-05
cat__City_Ukiah,2.167814669617107e-05
"cat__Lat Long_34.187599, -118.387125",2.1646598993536055e-05
"cat__Lat Long_37.555473, -122.080312",2.164590786643472e-05
"cat__Lat Long_34.097863, -116.594561",2.160197600121761e-05
"cat__Lat Long_35.369553, -120.763864",2.159806690740769e-05
"cat__Lat Long_36.315979, -119.710852",2.1594426001415655e-05
"cat__Lat Long_40.440636, -124.098739",2.1593427830614785e-05
cat__City_French Camp,2.158795585674376e-05
"cat__Lat Long_37.526791, -119.99437",2.15850754443985e-05
"cat__Lat Long_34.188339, -118.300942",2.1556352398370255e-05
"cat__Lat Long_40.637105, -121.906949",2.155271120913273e-05
"cat__Lat Long_38.339996, -122.935056",2.1545531524547115e-05
cat__City_Five Points,2.1520213657551294e-05
"cat__Lat Long_34.110845, -118.259595",2.151948999849408e-05
cat__City_Mount Hamilton,2.1517846380824517e-05
"cat__Lat Long_34.152875, -118.486056",2.15147297539798e-05
cat__City_Downieville,2.1488152373295718e-05
"cat__Lat Long_33.8681, -118.067402",2.138593708952142e-05
cat__City_Essex,2.138250065768189e-05
cat__City_Hercules,2.1338527242661034e-05
"cat__Lat Long_37.653947, -118.231443",2.1288491546037838e-05
"cat__Lat Long_39.83307, -123.178765",2.1243756041526086e-05
"cat__Lat Long_37.803883, -122.208417",2.1217871948441127e-05
"cat__Lat Long_37.290606, -119.216328",2.1112825377540793e-05
"cat__Lat Long_37.95338, -122.076886",2.1111689574759342e-05
"cat__Lat Long_37.982716, -120.343732",2.1104346128271993e-05
"cat__Lat Long_33.936827, -118.359824",2.108130460247518e-05
"cat__Lat Long_33.643095, -117.810896",2.107241247311107e-05
"cat__Lat Long_40.531257, -122.148139",2.1054027945709466e-05
"cat__Lat Long_34.358321, -117.618263",2.104232442180562e-05
cat__City_Samoa,2.0987999228011485e-05
cat__City_Forbestown,2.098514591221802e-05
"cat__Lat Long_33.705836, -117.318204",2.0975699697358218e-05
cat__City_Lakeshore,2.0973240386934293e-05
"cat__Lat Long_40.053159, -123.995867",2.0927626799693384e-05
"cat__Lat Long_34.028331, -118.354338",2.0871795197621987e-05
cat__City_Friant,2.0784299414171292e-05
cat__City_Mountain Center,2.0783260989178922e-05
cat__City_Rancho Palos Verdes,2.0753849744571998e-05
"cat__Lat Long_37.902422, -121.440029",2.0745327807537586e-05
"cat__Lat Long_38.735789, -119.85798",2.0744954140243248e-05
"cat__Lat Long_41.932207, -120.135941",2.073827016781962e-05
"cat__Lat Long_35.676978, -118.101378",2.071909687542825e-05
"cat__Lat Long_37.609095, -121.263381",2.0703672000466142e-05
cat__City_Big Bear Lake,2.070362651541151e-05
"cat__Lat Long_34.057496, -118.413959",2.0669919315476458e-05
cat__City_Selma,2.0661037447795337e-05
"cat__Lat Long_39.225694, -123.717354",2.0618608284356338e-05
cat__City_Inverness,2.0612982794901632e-05
"cat__Lat Long_40.485849, -124.163234",2.0568583661269083e-05
"cat__Lat Long_36.784481, -121.759054",2.0566995804945192e-05
"cat__Lat Long_37.573633, -122.455167",2.0561637399556274e-05
"cat__Lat Long_33.890853, -118.297967",2.0558968459377206e-05
cat__City_Bayside,2.0519321213202177e-05
"cat__Lat Long_37.257063, -121.923037",2.0450795419332738e-05
cat__City_Bridgeville,2.0447784482478617e-05
"cat__Lat Long_34.051809, -118.383843",2.0443181642370183e-05
"cat__Lat Long_37.421633, -122.009613",2.0434153070012328e-05
"cat__Lat Long_41.599978, -122.539381",2.0433766713068576e-05
"cat__Lat Long_35.858054, -119.305858",2.035515659930985e-05
"cat__Lat Long_34.207295, -118.400022",2.033912453412461e-05
"cat__Lat Long_33.644585, -116.871544",2.0336750600245278e-05
cat__City_Foresthill,2.0319505725645192e-05
"cat__Lat Long_39.07116, -122.598542",2.030365186961393e-05
cat__City_Fort Bidwell,2.030303969362548e-05
"cat__Lat Long_36.814539, -119.711868",2.029171681763013e-05
cat__City_Piercy,2.0278648129447214e-05
"cat__Lat Long_33.940619, -117.9513",2.022446854669179e-05
"cat__Lat Long_37.22565, -122.297533",2.0209803643591967e-05
"cat__Lat Long_37.394536, -120.890747",2.020746975741313e-05
"cat__Lat Long_40.946785, -121.719489",2.018452684706864e-05
"cat__Lat Long_33.868316, -117.929029",2.0180936066822006e-05
"cat__Lat Long_34.052842, -118.264495",2.0147472844510287e-05
"cat__Lat Long_38.681651, -122.130569",2.0137921030389286e-05
cat__City_Healdsburg,2.0134005748967567e-05
"cat__Lat Long_40.507272, -120.338228",2.0123890071232704e-05
cat__City_Sierraville,2.0114537338618835e-05
"cat__Lat Long_34.19225, -118.776874",2.0106500860889384e-05
"cat__Lat Long_38.499302, -122.92444",2.0106063996113808e-05
"cat__Lat Long_40.825486, -124.049485",2.0102317423586295e-05
cat__City_Sierra City,2.0100111200379048e-05
"cat__Lat Long_34.9436, -115.287901",2.0080471560857255e-05
"cat__Lat Long_33.818, -117.974404",2.006315037410677e-05
"cat__Lat Long_35.316263, -119.402559",2.004890057485567e-05
cat__City_Likely,2.0021839498965658e-05
"cat__Lat Long_37.59485, -122.051521",1.998639131779347e-05
"cat__Lat Long_38.631489, -120.015167",1.9902170487451915e-05
cat__City_Ramona,1.988749009641418e-05
"cat__Lat Long_35.996923, -120.000951",1.9873843214943484e-05
"cat__Lat Long_37.794487, -122.42227",1.9839225300143905e-05
"cat__Lat Long_35.28952, -116.092214",1.9837721245830017e-05
"cat__Lat Long_36.77462, -121.664714",1.9836377158832554e-05
cat__City_Moss Beach,1.9827920579796517e-05
"cat__Lat Long_33.634626, -117.874882",1.9820767408039005e-05
cat__City_Baldwin Park,1.9775180007257177e-05
cat__City_Santee,1.975788386341411e-05
"cat__Lat Long_37.255637, -120.493537",1.9707370698120274e-05
cat__City_Vernalis,1.9706465373094238e-05
"cat__Lat Long_37.084697, -121.606417",1.9694484972060095e-05
cat__City_Witter Springs,1.965808344923354e-05
"cat__Lat Long_34.13658, -118.245839",1.9654770195438495e-05
"cat__Lat Long_34.136367, -117.460803",1.9649825651584822e-05
cat__City_Tipton,1.9635773587416385e-05
cat__City_Greenbrae,1.9634614982546172e-05
"cat__Lat Long_34.097345, -117.906736",1.962899082813693e-05
cat__City_El Portal,1.962022299454376e-05
"cat__Lat Long_38.69508, -121.271616",1.9591153175774557e-05
"cat__Lat Long_37.722127, -120.110174",1.9532016467552147e-05
cat__City_Pacifica,1.9516015740472945e-05
"cat__Lat Long_39.218096, -120.79153",1.950881626752179e-05
"cat__Lat Long_38.033219, -121.297433",1.9489088750496565e-05
"cat__Lat Long_33.174725, -116.743329",1.948158291102513e-05
"cat__Lat Long_37.527497, -122.230941",1.9459828307237806e-05
"cat__Lat Long_38.715498, -121.363411",1.9455753291057328e-05
"cat__Lat Long_38.336216, -120.76901",1.9393368313020916e-05
"cat__Lat Long_38.830739, -122.196202",1.939305163760112e-05
"cat__Lat Long_32.619465, -116.593605",1.9353813467270672e-05
"cat__Lat Long_32.555828, -117.040073",1.934816844767173e-05
"cat__Lat Long_33.763678, -116.429928",1.9264076219569583e-05
"cat__Lat Long_38.240419, -121.587535",1.925736500014068e-05
"cat__Lat Long_38.591134, -121.161585",1.9254004936594975e-05
cat__City_Monrovia,1.921291455322854e-05
"cat__Lat Long_40.949012, -123.655847",1.920041252828728e-05
cat__City_Redwood Valley,1.9166007625728176e-05
"cat__Lat Long_40.057784, -123.679461",1.9139657995188003e-05
"cat__Lat Long_36.37559, -119.211689",1.910873048160966e-05
"cat__Lat Long_35.55647, -118.244914",1.90967617114132e-05
"cat__Lat Long_34.105493, -117.660934",1.9081684099123804e-05
"cat__Lat Long_33.69887, -117.25071",1.9079559386986413e-05
"cat__Lat Long_34.072121, -117.698319",1.9031937320118617e-05
cat__City_Mariposa,1.899348696008736e-05
"cat__Lat Long_37.971421, -121.971504",1.897682301753601e-05
"cat__Lat Long_37.233034, -121.947427",1.8975804936786513e-05
"cat__Lat Long_33.17494, -117.242761",1.895362513341425e-05
cat__City_Lemon Grove,1.894545958225775e-05
"cat__Lat Long_34.169706, -118.323548",1.894337602121321e-05
cat__City_Middletown,1.8943239324652352e-05
cat__City_Santa Margarita,1.8923052626775294e-05
"cat__Lat Long_36.362741, -121.869685",1.8900207884505554e-05
"cat__Lat Long_36.977025, -121.952864",1.8872046557197237e-05
"cat__Lat Long_36.749403, -119.787574",1.883838259441746e-05
cat__City_Monterey,1.8798555676267504e-05
"cat__Lat Long_32.677716, -117.047666",1.879644590503958e-05
cat__City_Bodega,1.8792827779758295e-05
cat__City_Guadalupe,1.878594521882843e-05
"cat__Lat Long_38.489789, -122.27011",1.8783451776374963e-05
cat__City_Westwood,1.8746342862133246e-05
cat__City_Millbrae,1.8737649751344186e-05
"cat__Lat Long_38.809175, -121.171375",1.8725675023683262e-05
"cat__Lat Long_38.398815, -122.861923",1.8710026055550206e-05
"cat__Lat Long_33.792791, -117.789749",1.8703610757712987e-05
"cat__Lat Long_38.554383, -122.474773",1.86416666182427e-05
"cat__Lat Long_34.084909, -117.258107",1.859044220643907e-05
"cat__Lat Long_34.136306, -118.26036",1.857243431180704e-05
"cat__Lat Long_34.004379, -117.447864",1.8506158585603578e-05
"cat__Lat Long_38.237018, -122.77872",1.8494473422319362e-05
cat__City_Claremont,1.8450089441366434e-05
cat__City_Forestville,1.8346357572596986e-05
"cat__Lat Long_34.037037, -118.705803",1.8345147016354902e-05
"cat__Lat Long_39.342587, -121.249833",1.833907804823037e-05
cat__City_Oakdale,1.831301282143365e-05
cat__City_Branscomb,1.823702760941026e-05
cat__City_Bridgeport,1.8217449663776017e-05
cat__City_Lawndale,1.8208185997826864e-05
"cat__Lat Long_39.080469, -122.955176",1.8196393449586144e-05
"cat__Lat Long_38.235021, -122.557332",1.818183838896301e-05
cat__City_Mojave,1.818055587427921e-05
"cat__Lat Long_38.590035, -121.412455",1.817986186880926e-05
cat__City_Fort Jones,1.8153350908537942e-05
cat__City_Rocklin,1.8146844623253545e-05
"cat__Lat Long_37.946282, -121.139499",1.8110098248750618e-05
"cat__Lat Long_37.785033, -120.776141",1.8105996372904603e-05
cat__City_La Canada Flintridge,1.808676209052201e-05
"cat__Lat Long_36.462671, -118.997291",1.806823943110063e-05
"cat__Lat Long_33.744439, -117.98588",1.805936907459574e-05
cat__City_Surfside,1.8044671273094248e-05
"cat__Lat Long_34.248061, -117.29028",1.8039963270438185e-05
"cat__Lat Long_38.34719, -122.697822",1.801225755350168e-05
"cat__Lat Long_34.037342, -119.80079",1.8009818593063577e-05
"cat__Lat Long_37.550074, -118.837167",1.79683673215639e-05
cat__City_Rancho Santa Fe,1.7920202899497382e-05
"cat__Lat Long_33.970343, -118.171368",1.7918147431790646e-05
cat__City_Yreka,1.7898905590786097e-05
cat__City_Davis Creek,1.7852865303659144e-05
"cat__Lat Long_33.798266, -118.300237",1.7828302085214475e-05
"cat__Lat Long_33.787298, -117.320676",1.7824727011054792e-05
cat__City_Llano,1.7801785706371575e-05
cat__City_Montgomery Creek,1.7746259880403546e-05
cat__City_Penn Valley,1.7680780016352825e-05
cat__City_Costa Mesa,1.7678550708756398e-05
"cat__Lat Long_34.238208, -118.55029",1.7671221739250826e-05
"cat__Lat Long_38.838088, -122.73203",1.7653071941867443e-05
"cat__Lat Long_37.907777, -122.127161",1.7643694636187092e-05
"cat__Lat Long_39.396585, -121.38029",1.7642667118911164e-05
cat__City_El Centro,1.764165354546623e-05
cat__City_Mcarthur,1.7614139986819108e-05
cat__City_Thornton,1.7573766044443593e-05
cat__City_Scotia,1.7555923773926173e-05
"cat__Lat Long_34.278967, -116.773825",1.7530460329941456e-05
"cat__Lat Long_39.564113, -120.868836",1.751437353202327e-05
cat__City_Cerritos,1.7489276235220748e-05
cat__City_Grover Beach,1.7464230818277907e-05
cat__City_Windsor,1.7448213528237392e-05
"cat__Lat Long_37.670526, -120.877572",1.7396654679224282e-05
"cat__Lat Long_33.841027, -118.078097",1.738624240874424e-05
"cat__Lat Long_39.756049, -123.358701",1.736773595828547e-05
"cat__Lat Long_39.094102, -123.500853",1.7351010483762354e-05
"cat__Lat Long_34.408161, -118.865111",1.733842012672605e-05
"cat__Lat Long_33.796568, -116.924723",1.7325933552959567e-05
cat__City_Paradise,1.730823208533007e-05
"cat__Lat Long_40.363446, -123.835041",1.729831988771182e-05
"cat__Lat Long_35.233745, -120.626442",1.727125240560056e-05
"cat__Lat Long_32.741859, -117.090353",1.7267557427887997e-05
cat__City_Idyllwild,1.7264074812247918e-05
cat__City_Patterson,1.725894295787966e-05
cat__City_Shingletown,1.7217727124288322e-05
"cat__Lat Long_32.688506, -116.938632",1.7209763061116213e-05
"cat__Lat Long_32.802959, -117.027095",1.7188551309440088e-05
"cat__Lat Long_36.878364, -121.629781",1.7171739959203654e-05
"cat__Lat Long_37.871416, -122.246597",1.715854936917677e-05
cat__City_Santa Ysabel,1.7158239821540225e-05
cat__City_Point Arena,1.7150023283331382e-05
cat__City_Shafter,1.7122053404751717e-05
"cat__Lat Long_37.04584, -118.397236",1.707870666499169e-05
"cat__Lat Long_38.542532, -121.378826",1.7063884389415145e-05
cat__City_Avila Beach,1.702540020367953e-05
"cat__Lat Long_38.421458, -122.365048",1.702189165828883e-05
cat__City_Fowler,1.7007762181101698e-05
cat__City_Tupman,1.699515392205919e-05
cat__City_Forest Falls,1.6994813135598866e-05
"cat__Lat Long_34.702766, -116.093376",1.6992236283394935e-05
"cat__Lat Long_37.461251, -122.235414",1.6990205499037307e-05
"cat__Lat Long_41.266008, -120.490731",1.698190085732897e-05
cat__City_Panorama City,1.6959027312450337e-05
"cat__Lat Long_38.546999, -120.271114",1.6951091220590205e-05
"cat__Lat Long_37.809014, -122.269739",1.6946651719495414e-05
"cat__Lat Long_38.809804, -122.241383",1.688931687619121e-05
cat__City_Elk Creek,1.688747924613822e-05
"cat__Lat Long_34.360261, -119.306383",1.6875599164954695e-05
cat__City_Stevenson Ranch,1.6862606950230776e-05
cat__City_Lamont,1.684441602726428e-05
"cat__Lat Long_34.205504, -118.993111",1.6772090673482958e-05
cat__City_Capay,1.6766571956369143e-05
"cat__Lat Long_34.066964, -117.937007",1.675022345110593e-05
"cat__Lat Long_33.017518, -117.118456",1.6690988144826934e-05
"cat__Lat Long_35.480896, -120.469476",1.6666970935191282e-05
"cat__Lat Long_34.043144, -118.251977",1.6660514308682854e-05
"cat__Lat Long_33.917145, -118.401554",1.6654742814605114e-05
"cat__Lat Long_37.140104, -119.657092",1.6632114678206102e-05
"cat__Lat Long_39.246654, -120.029273",1.662499583554847e-05
cat__City_Loleta,1.662208131305747e-05
cat__City_Kneeland,1.649535524987559e-05
"cat__Lat Long_37.654436, -122.426468",1.6476243178342073e-05
"cat__Lat Long_38.574856, -121.46504",1.642347773764259e-05
"cat__Lat Long_33.323705, -116.626907",1.6416374753997772e-05
"cat__Lat Long_38.439696, -122.668817",1.6411902368127085e-05
cat__City_Pacific Palisades,1.6380430919213187e-05
"cat__Lat Long_34.035849, -118.503508",1.6344237469529895e-05
"cat__Lat Long_38.490508, -121.284171",1.633273007781761e-05
"cat__Lat Long_37.587494, -121.862856",1.6323528695096874e-05
"cat__Lat Long_37.421299, -120.599587",1.6300416902330674e-05
"cat__Lat Long_33.807864, -117.923782",1.6290570607576412e-05
"cat__Lat Long_36.793601, -119.761131",1.6264989086688832e-05
"cat__Lat Long_37.089111, -122.062213",1.6258656886720358e-05
cat__City_Pine Grove,1.625747322446451e-05
cat__City_Lytle Creek,1.625127448295665e-05
"cat__Lat Long_38.006047, -121.916834",1.624118773024672e-05
cat__City_Round Mountain,1.6231893213690645e-05
cat__City_Forest Ranch,1.622964683538594e-05
"cat__Lat Long_37.538309, -122.305109",1.6199481129662192e-05
"cat__Lat Long_39.562239, -121.14836",1.6193420240313467e-05
cat__City_Caruthers,1.618248007988621e-05
"cat__Lat Long_34.115192, -118.61017",1.616602897996462e-05
"cat__Lat Long_34.133809, -117.523724",1.6148129152279175e-05
"cat__Lat Long_37.444314, -122.149996",1.6134069946987667e-05
"cat__Lat Long_36.991762, -119.242874",1.6122663123841234e-05
"cat__Lat Long_35.957019, -119.330928",1.6117875990716507e-05
"cat__Lat Long_38.067204, -122.524004",1.609520461661133e-05
"cat__Lat Long_37.474396, -120.875917",1.6094620795467274e-05
"cat__Lat Long_36.931654, -121.752383",1.6077749544255038e-05
"cat__Lat Long_38.685069, -121.543709",1.6073113591345917e-05
"cat__Lat Long_34.238162, -117.534306",1.6071559938403043e-05
"cat__Lat Long_33.82769, -117.102244",1.6053901728179884e-05
"cat__Lat Long_40.737431, -124.108897",1.605230229737009e-05
"cat__Lat Long_37.03889, -121.528955",1.600090115584889e-05
